"CellId","AltFreq","AltPos","PairId","MinMax_Median","MinMax_Mode1","MinMax_Mode2","MinMax_ModeDen1","MinMax_ModeDen2","MinMax_Dec1Prob","MinMax_Dec2Prob","MinMax_Dec3Prob","MinMax_Dec4Prob","MinMax_Dec5Prob","MinMax_Dec6Prob","MinMax_Dec7Prob","MinMax_Dec8Prob","MinMax_Dec9Prob","MinMax_Dec10Prob","LS75_Median","LS125_Median","LS200_Median","LS300_Median","LS500_Median","Alpha_bar_median","Alpha_bar_Mode1","Alpha_bar_Mode2","Alpha_bar_ModeDen1","Alpha_bar_ModeDen2","Alpha_bar_Dec1Prob","Alpha_bar_Dec2Prob","Alpha_bar_Dec3Prob","Alpha_bar_Dec4Prob","Alpha_bar_Dec5Prob","Alpha_bar_Dec6Prob","Alpha_bar_Dec7Prob","Alpha_bar_Dec8Prob","Alpha_bar_Dec9Prob","Alpha_bar_Dec10Prob","Switch_0.2Mean","Switch_0.4Mean","Switch_0.6Mean"
"PSIC092710Loc_DoubleSound",609,6,NA,0.149750879234654,0.0706962051026699,0.61966404353912,2.92657889556236,0.454988958953468,0.38,0.24,0.15,0.08,0.03,0.03,0.06,0.02,0.01,0,0.0178664025269668,0.0380449102160291,0.0208631482792501,0.0242275745255407,0.119610256383269,0.498722593003192,0.108268783756566,0.895333659532068,1.19666805023873,1.19548084699337,0.0606060606060606,0.212121212121212,0,0.0643939393939394,0.162878787878788,0.0454545454545455,0.140151515151515,0.0416666666666667,0.071969696969697,0.200757575757576,0.55,0.2,0.1
"YKIC090911_1Loc_DoubleSound",1100,-24,NA,0.155092807725006,0.0636287215470302,NA,2.85634630139709,NA,0.39,0.22,0.15,0.1,0.08,0.04,0.02,0,0,0,0.0115946287728977,0.0110359350065289,0.060658468992489,0.252086007944407,0.0682510843222309,0.833510062272579,0.893001317122891,0.774253546553869,5.06127944245085,3.12803593204246,0,0,0,0,0,0.0277777777777778,0.104166666666667,0.284722222222222,0.395833333333333,0.1875,0.57,0.15,0.02
"PSIC102010Loc_DoubleSound",1100,24,NA,0.154484471946376,0.082025603474756,0.639456947763415,2.6438258010944,0.67996346908378,0.35,0.23,0.1,0.11,0.05,0.02,0.11,0.03,0,0,0.0553881966815015,0.0625602298291981,0.0971313858647922,0.0202744205973347,0.0770985854175207,0.758252905786375,0.795975896460668,0.706975686135128,6.44111189515453,3.89195954805899,0,0,0,0,0,0.0555555555555556,0.243055555555556,0.451388888888889,0.25,0,0.59,0.25,0.14
"YKIC082511Loc_DoubleSound",1100,-24,NA,0.17857454218036,0.10815053678072,0.417291267119667,2.29234134787283,0.831666169297992,0.31,0.27,0.07,0.07,0.09,0.08,0.03,0.03,0.04,0.01,0.137835556375468,0.00846534801876524,0.0147337001756733,0.0330641038625741,0.0302697687243644,0.854676670203501,0.851772426345837,0.455018993003602,9.90086975347158,0.911267915739274,0,0,0,0.0151515151515152,0.0454545454545455,0.0303030303030303,0.0265151515151515,0.0454545454545455,0.689393939393939,0.147727272727273,0.64,0.35,0.14
"YKIC080311Loc_DoubleSound",500,24,NA,0.0358147893613542,0.0226327026849887,0.716443079037271,6.71466774760134,0.358002889958715,0.71,0.1,0.04,0.03,0.03,0.01,0.02,0.03,0.01,0.02,0.156877086471747,0.0165135461088518,0.0243845547384035,0.0100465098629343,0.0485167328184541,0.0415679988294628,0.035131604598933,0.0815944989479108,14.6874387183442,4.62227056404089,0.8,0,0,0,0.125,0.0166666666666667,0.0583333333333333,0,0,0,0.3,0.18,0.09
"YKIC081911Loc_DoubleSound",609,-6,NA,0.0053209622868981,0.00322958861922339,0.310853072658801,26.6137523709429,1.39481486413604,0.84,0.02,0.04,0.04,0.01,0.02,0.02,0.01,0,0,0.00630779773607126,0.0732340145334797,0.0942840464239722,0.0249854804618397,0.0334826466445522,0.00922162448340569,0.309827018934014,0.449521405712729,3.81711699343358,0.428809411379662,0.857142857142857,0,0,0.101190476190476,0.0178571428571429,0.0238095238095238,0,0,0,0,0.21,0.1,0.03
"PSIC111210Loc_DoubleSound",903,-6,NA,0.23667197129907,0.179404138230707,0.751072326289082,2.23469484457762,0.336991163726576,0.17,0.24,0.19,0.14,0.07,0.09,0.03,0.04,0.02,0.01,0.0271449312969434,0.0280110461596743,0.134169854546844,0.0319237782460577,0.041262874251972,0.427967597197735,0.442435071244449,NA,2.82508412911846,NA,0,0.0916666666666667,0.15,0.208333333333333,0.291666666666667,0.258333333333333,0,0,0,0,0.86,0.34,0.11
"PSIC091710Loc_DoubleSound",609,6,NA,0.156740004867819,0.0899172671212181,NA,2.40129424098156,NA,0.35,0.24,0.07,0.08,0.09,0.06,0.03,0.06,0.01,0.01,0.0851070197433262,0.0115676599017627,0.0831533628449191,0.0337272326296605,0.0325287081683378,0.454933864970951,0.164600824169607,0.56606818876083,2.10232626568066,1.73764123961195,0,0.300595238095238,0.056547619047619,0.0714285714285714,0.125,0.229166666666667,0.0505952380952381,0.160714285714286,0.00595238095238095,0,0.67,0.37,0.13
"YKIC072711Loc_DoubleSound",903,-6,NA,0.0358089609705374,0.0254966290992517,0.226759143431688,12.7860121988033,0.800782878987658,0.8,0.08,0.05,0.03,0.01,0,0.02,0.01,0,0,0.0243972126320418,0.329370609311439,0.122142677349646,0.0163646646272155,0.0132957449300078,0.948068997487455,0.951307651922185,0.87665414312602,58.9037505963477,4.38064431144953,0,0,0,0,0,0,0,0.0277777777777778,0.0833333333333333,0.888888888888889,0.16,0.04,0.03
"PSIC111710Loc_DoubleSound",903,-24,NA,0.134461785461464,0.062770070520008,0.543108050044029,3.35732001501558,0.34201636458609,0.41,0.26,0.18,0.06,0.02,0.03,0.02,0.01,0.01,0,0.0132648628120285,0.0082308418297102,0.0193741046812659,0.581989090139766,0.0406611709672419,0.127089646601821,0.0719551237859038,0.160340735585386,7.5839220462604,5.04679063117585,0.444444444444444,0.395833333333333,0.0486111111111111,0.0972222222222222,0.0138888888888889,0,0,0,0,0,0.4,0.1,0.04
"PSIC092710Loc_DoubleSound",903,-24,NA,0.149472602728242,0.103592276493268,0.579907455431508,2.87929323232073,0.490701624365879,0.3,0.31,0.11,0.1,0.04,0.05,0.05,0.02,0.02,0,0.039391958739562,0.0257659140191245,0.0381360502407734,0.0602612854747829,0.0551360792701558,0.203186385011302,0.196926799033594,0.337257798658949,4.7712607199553,3.52889169762645,0.108333333333333,0.358333333333333,0.2625,0.270833333333333,0,0,0,0,0,0,0.55,0.23,0.09
"YKIC131213Loc_DoubleSound",1100,24,1,0.103087810958113,0.0381933945873009,0.513505747153273,3.21929477862605,0.64664107853388,0.49,0.15,0.12,0.04,0.07,0.05,0.05,0.03,0,0,0.0567407840472709,0.0252069631091737,0.0423075922243379,0.103954580265519,0.0601670989451354,0.730042606877478,0.778182354729242,0.234153592654847,2.85004268432799,0.842017700872455,0,0.0555555555555556,0.111111111111111,0,0.0763888888888889,0.0416666666666667,0.145833333333333,0.291666666666667,0.277777777777778,0,0.49,0.25,0.08
"PSIC101510Loc_DoubleSound",1100,24,NA,0.264733299184454,0.0986530831818943,0.742212050740007,1.76512128233886,0.668202236129111,0.27,0.17,0.14,0.05,0.15,0.04,0.04,0.09,0.05,0,0.0606540798917719,0.0916186556616668,0.0128046690631296,0.0457513874189855,0.0202325987530877,0.649597769160398,0.645247341923937,NA,15.9275345958946,NA,0,0,0,0,0,0.0166666666666667,0.933333333333333,0.05,0,0,0.91,0.49,0.22
"YKIC111111_3Loc_DoubleSound",500,-6,NA,0.206988662724924,0.106464247432309,NA,2.11737207637016,NA,0.27,0.22,0.14,0.07,0.09,0.1,0.03,0.06,0.02,0,0.0301365500485228,0.0489951437141846,0.0384763336431962,0.0282119088227192,0.14934985499995,0.660182494989898,0.630464538387949,0.818961233897717,2.69502971036178,2.15658033940298,0,0,0,0.107142857142857,0.0357142857142857,0.166666666666667,0.261904761904762,0.19047619047619,0.238095238095238,0,0.78,0.42,0.14
"PSIC092810Loc_DoubleSound",500,6,NA,0.240403602120677,0.155398204643356,0.591806870355415,2.03556437872535,0.810797063660486,0.21,0.2,0.2,0.12,0.05,0.08,0.11,0.01,0.01,0.01,0.00789938634161531,0.0313645497760513,0.174313341367451,0.058305546022355,0.162256613207244,0.350686873169067,0.253517409809734,NA,3.06953023324412,NA,0,0.0347222222222222,0.347222222222222,0.222222222222222,0.131944444444444,0.138888888888889,0.125,0,0,0,0.7,0.29,0.14
"PSIC111610Loc_DoubleSound",609,24,NA,0.270987039389636,0.162566580093981,0.729295687362446,1.91841366104202,0.546002903491215,0.18,0.2,0.18,0.15,0.09,0.08,0.02,0.09,0.01,0,0.00894694526132075,0.0472738224303975,0.0269737043566753,0.0462553114921737,0.0976323200036287,0.313766032579998,0.28950757935807,0.670211548467009,4.79010553240362,1.13100850194554,0,0,0.386904761904762,0.297619047619048,0.0952380952380952,0.0714285714285714,0.107142857142857,0.0416666666666667,0,0,0.87,0.3,0.13
"YKIC140501Loc_DoubleSound",1632,-6,1,0.0651975838473398,0.0300665921549629,0.514795018290105,3.7789165564975,0.514599221013474,0.62,0.11,0.05,0.06,0.05,0.05,0,0.04,0.02,0,0.0101507427862652,0.0060304543097671,0.0429345254122034,0.0631340402298985,0.542700656290901,0.10076131700447,0.0161262888624178,0.0982927606822315,4.33624951110601,3.59084578535237,0.494117647058824,0.260294117647059,0.0441176470588235,0.0338235294117647,0.05,0.0455882352941176,0.0235294117647059,0.0382352941176471,0.0102941176470588,0,0.46,0.27,0.11
"PSIC102010Loc_DoubleSound",1100,6,NA,0.259929009408254,0.132060076663045,0.552337663913826,1.72245798672243,0.802498118065127,0.23,0.16,0.16,0.07,0.06,0.09,0.09,0.05,0.08,0.01,0.0765468884889482,0.0375692291822108,0.024119556376948,0.0195904343786265,0.0361449433099162,0.375816284068402,0.375604540247669,0.772234158098821,4.93359932948057,1.36020719449075,0,0,0.1875,0.4375,0.175,0.0708333333333333,0.0291666666666667,0.0833333333333333,0.0166666666666667,0,1.08,0.63,0.33
"PSIC102010Loc_DoubleSound",1100,-24,NA,0.184963092092068,0.132870699688738,0.834472757973165,2.51219629092846,0.300942400515432,0.24,0.28,0.17,0.12,0.08,0.02,0.02,0.02,0.04,0.01,0.0121233697458286,0.0522444111694324,0.0667874699104934,0.0892389689870608,0.0565232145696208,0.756679243756928,0.751301390016239,0.850359355792154,6.90974539254598,3.03851027667476,0,0,0,0,0,0,0.160714285714286,0.589285714285714,0.25,0,0.64,0.25,0.11
"PSIC100610Loc_DoubleSound",609,6,NA,0.220339012932591,0.138813400862556,NA,2.03884623721355,NA,0.2,0.28,0.13,0.09,0.09,0.07,0.05,0.06,0.03,0,0.00801894848205415,0.0646813662549368,0.0846681177182289,0.0185584708768064,0.0835996513734079,0.506847384669519,0.478496277187593,0.731337679581694,3.44225155713013,1.63701723041878,0,0,0,0.125,0.375,0.201388888888889,0.131944444444444,0.166666666666667,0,0,0.76,0.41,0.16
"PSIC091510Loc_DoubleSound",609,6,NA,0.225394211689033,0.143958632889271,NA,2.17938271022752,NA,0.21,0.23,0.15,0.16,0.1,0.08,0.04,0.03,0,0,0.0100225942016438,0.0413545855683041,0.0451339374999348,0.180963588949162,0.045249227473544,0.458485724017541,0.464953852591533,0.217560197094598,5.17424668655987,0.578908025850184,0,0.00641025641025641,0.0705128205128205,0.192307692307692,0.445512820512821,0.28525641025641,0,0,0,0,0.73,0.27,0.07
"PSIC092010Loc_DoubleSound",500,6,NA,0.335421384452394,0.235903781322519,NA,1.45486505779061,NA,0.14,0.15,0.15,0.1,0.12,0.12,0.06,0.08,0.06,0.02,0.0659396422520289,0.0488743517392991,0.20789334298903,0.0429725025799008,0.0171541565730601,0.383193000157667,0.352718521839289,0.505823955148241,4.46642150729752,2.65265474160206,0,0,0.0833333333333333,0.466666666666667,0.208333333333333,0.241666666666667,0,0,0,0,1.25,0.68,0.31
"YKIC110111_1Loc_DoubleSound",1100,-6,NA,0.0199001416405009,0.0092101222295877,0.093740528644362,19.2535717364004,2.68799329636076,0.98,0.02,0,0,0,0,0,0,0,0,0.00497758224982958,0.0226264567780069,0.0416047261411736,0.0631546063221454,0.0571553851203479,0.945280784861038,0.94559101916194,0.943256879826623,168.42835770009,108.635184752961,0,0,0,0,0,0,0,0,0,1,0,0,0
"PSIC102610Loc_DoubleSound",500,6,NA,0.253543610263038,0.0993235048157516,NA,1.84860673048745,NA,0.26,0.18,0.12,0.09,0.12,0.1,0.06,0.05,0.02,0,0.00817482559235384,0.0194955417979817,0.0903585445730039,0.0830665994399602,0.147026554896061,0.692629035608124,0.724427041909647,0.324687392391337,2.64320502309744,1.90216787497171,0,0,0.0572916666666667,0.265625,0.0208333333333333,0.03125,0.203125,0.229166666666667,0.192708333333333,0,0.77,0.41,0.13
"PSIC092910Loc_DoubleSound",609,6,NA,0.18282273056879,0.100360804342461,0.779947438917879,2.14332532083659,0.423359781173949,0.33,0.21,0.1,0.1,0.06,0.06,0.05,0.03,0.06,0,0.0453116015947742,0.0310432908433052,0.0224658579758205,0.0561169803963435,0.0442993039279569,0.550643703540863,0.538767665375188,0.802360524358142,3.90561202730872,1.50287046229498,0,0.0357142857142857,0.0654761904761905,0.0416666666666667,0.107142857142857,0.422619047619048,0.125,0.0773809523809524,0.125,0,0.76,0.31,0.16
"PSIC100510Loc_DoubleSound",1100,24,NA,0.225960941873367,0.114222909232781,NA,2.09831938887586,NA,0.24,0.22,0.11,0.14,0.07,0.08,0.06,0.05,0.02,0.01,0.114329702049444,0.0958322361609214,0.0213890495066007,0.0133626175566429,0.0691200637524284,0.453477629904811,0.499618056629553,0.285037941174151,5.03485931693444,3.52182226213698,0,0,0.25,0.178571428571429,0.261904761904762,0.30952380952381,0,0,0,0,0.79,0.38,0.2
"PSIC100810Loc_DoubleSound",609,6,NA,0.267723791313424,0.0834860909693607,NA,1.63726743490323,NA,0.31,0.12,0.11,0.1,0.11,0.08,0.08,0.04,0.02,0.03,0.139696397723327,0.0227547361222113,0.0174055448882331,0.0738287651226885,0.153436966487384,0.368269595515564,0.20013731197381,0.463994613588745,2.63620645309385,2.51805937547776,0,0.171875,0.28125,0.0729166666666667,0.302083333333333,0.119791666666667,0.0520833333333333,0,0,0,0.9,0.47,0.2
"YKIC090811Loc_DoubleSound",903,-24,NA,0.165534877609037,0.0956701505247883,0.916089888054455,2.81994373314683,0.0638047880621205,0.35,0.25,0.13,0.11,0.09,0.02,0.03,0.01,0,0.01,0.0151087540010721,0.0290328990241594,0.0168750141979978,0.10048626464934,0.0861730064614374,0.755801139705568,0.876846489330878,0.478363799796837,2.79145670843538,1.25265922813096,0,0,0,0.0714285714285714,0.139880952380952,0.0833333333333333,0.119047619047619,0.172619047619048,0.282738095238095,0.130952380952381,0.59,0.2,0.06
"PSIC093010Loc_DoubleSound",903,-6,NA,0.254540270662331,0.104485343765038,0.328847677791749,1.95428131830618,1.63001363664088,0.22,0.22,0.13,0.2,0.1,0.04,0.05,0.02,0.01,0.01,0.0135020511709294,0.0340550191079933,0.0530083656121338,0.0702228793552039,0.170555615273646,0.510622682121344,0.749330976383494,0.309335151794551,2.17349919047284,1.83233125902731,0,0,0.2,0.2,0.0833333333333333,0.116666666666667,0,0.4,0,0,0.81,0.27,0.1
"YKIC100111Loc_DoubleSound",1100,24,NA,0.143969460972282,0.0721831810266154,NA,3.19222694398263,NA,0.37,0.31,0.11,0.08,0.07,0.04,0.01,0.01,0,0,0.0510352492393182,0.0282579079327636,0.026222950527119,0.0758733070997424,0.137535348180303,0.806376187597687,0.82230597931883,0.517466654251927,10.7166987607114,0.912328420064857,0,0,0,0,0,0.078125,0.046875,0.317708333333333,0.557291666666667,0,0.5,0.14,0.02
"PSIC102210Loc_DoubleSound",1100,-6,NA,0.146064968370228,0.0728753888888148,0.659194473241117,2.03211145373467,0.783910387938346,0.41,0.18,0.02,0.04,0.07,0.04,0.11,0.07,0.06,0,0.0415691143937082,0.0444145216546844,0.0360626378113844,0.0626836694006248,0.0463758657091761,0.791171898616491,0.793819468363624,0.253279739665236,9.70609964947252,1.04133904417444,0,0,0.0666666666666667,0.0833333333333333,0.05,0,0,0.441666666666667,0.358333333333333,0,0.87,0.6,0.29
"PSIC092110Loc_DoubleSound",1100,24,NA,0.297234569298308,0.131384611186532,0.547595986873485,1.69088536023635,0.989986992273399,0.19,0.21,0.11,0.1,0.08,0.12,0.08,0.08,0.02,0.01,0.0426155427294497,0.0264989174169164,0.0348326509046976,0.168486414854414,0.133661930119548,0.445011939049212,0.288407129723337,0.486209397089505,2.48150552937325,2.06671002635148,0,0,0.265151515151515,0.193181818181818,0.178030303030303,0.159090909090909,0.0227272727272727,0.0189393939393939,0.162878787878788,0,0.9,0.52,0.24
"YKIC120211Loc_DoubleSound",609,6,NA,0.281983105197176,0.11848071621103,NA,1.73959679677437,NA,0.2,0.21,0.1,0.16,0.09,0.07,0.07,0.05,0.05,0,0.245147328049577,0.0473884592648551,0.0333661466623178,0.0220237834913254,0.0525564818847915,0.462933902931159,0.313808500233741,0.852883827564116,2.10736468189504,1.41931215752377,0,0,0.18452380952381,0.214285714285714,0.130952380952381,0.101190476190476,0.0833333333333333,0,0.261904761904762,0.0238095238095238,1.1,0.51,0.25
"PSIC092010Loc_DoubleSound",903,-6,NA,0.261912969103992,0.164823973059579,0.618747772415331,1.80823343676223,0.855489474085283,0.19,0.18,0.2,0.14,0.05,0.07,0.1,0.05,0.02,0,0.0586048830897131,0.0387173443405076,0.0275994522174318,0.029312027359513,0.0735928989697761,0.495935975808683,0.488352150996477,0.316716112280148,3.60005123252986,1.68035219072824,0,0,0,0.166666666666667,0.361111111111111,0.263888888888889,0.111111111111111,0.0972222222222222,0,0,0.94,0.39,0.19
"PSIC101410Loc_DoubleSound",1100,24,NA,0.266959799782869,0.20366265478648,NA,2.00202965547072,NA,0.15,0.2,0.2,0.14,0.09,0.12,0.03,0.05,0.01,0.01,0.00654817485887592,0.0478573036212952,0.0481395607465286,0.0417566654032417,0.032054416090497,0.53457312403803,0.560936242463389,0.324897526312921,3.51657914068076,1.38318066678087,0,0,0.0694444444444444,0.0972222222222222,0.243055555555556,0.388888888888889,0.0902777777777778,0.111111111111111,0,0,0.92,0.37,0.11
"YKIC140603Loc_DoubleSound",500,6,1,0.157348793154425,0.0485903975223694,NA,2.17006212261802,NA,0.39,0.17,0.12,0.1,0.09,0.05,0.04,0.02,0.02,0,0.049816338031577,0.0228382091876273,0.0854908957342024,0.0517667854375193,0.0896174705159478,0.571804940471864,0.713190139619923,0.0523305786843864,1.75558544263174,1.6762204367085,0.285714285714286,0.142857142857143,0,0,0,0.117857142857143,0.117857142857143,0.317857142857143,0.0178571428571429,0,0.73,0.31,0.11
"YKIC140121Loc_DoubleSound",1988,6,1,0.259881822657415,0.136933175798757,0.504816442281729,1.7543546655426,0.916303649192463,0.23,0.19,0.15,0.09,0.07,0.12,0.05,0.07,0.01,0.02,0.0481542490172257,0.156583779495713,0.118672065877956,0.0638388743421818,0.0242308115998975,0.322597582390796,0.236749159046947,0.535378580660323,3.31878885281011,2.07365952254192,0,0.107142857142857,0.321428571428571,0.171428571428571,0.132142857142857,0.214285714285714,0.0535714285714286,0,0,0,0.98,0.51,0.2
"PSIC102110Loc_DoubleSound",1100,24,NA,0.300318404644201,0.154102506088123,NA,1.64338186647838,NA,0.18,0.18,0.14,0.17,0.08,0.09,0.07,0.03,0.05,0.01,0.0110070175806427,0.0187209532755431,0.0194249322107859,0.102209076772364,0.0370572755457261,0.524075222596521,0.526813058330708,0.441974089497095,4.57153207663831,3.9533897878781,0,0,0,0.025,0.358333333333333,0.416666666666667,0,0.108333333333333,0.0916666666666667,0,1,0.36,0.17
"PSIC092010Loc_DoubleSound",1100,24,NA,0.20714229979706,0.133873492014174,NA,2.1035950964116,NA,0.2,0.25,0.14,0.11,0.1,0.07,0.08,0.03,0.02,0,0.00736807475439932,0.0305201840531083,0.0892147172052457,0.0178282680550813,0.22811844208417,0.597446535997677,0.579895713924854,0.740351119378837,4.01137000312091,2.65938534524468,0,0,0.107142857142857,0.0357142857142857,0,0.392857142857143,0.238095238095238,0.226190476190476,0,0,0.69,0.36,0.13
